"layer"	"object"	"table"	"record_count"	"column_order"	"column_name"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"15"	"source_database"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"16"	"source_release"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"17"	"release_version"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"18"	"canonical_interaction_fallback_v72"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"19"	"record_retained_v72"
"entity"	"isoform_membrane_class"	"isoform_membrane_class_v72.tsv.gz"	"9240"	"20"	"release_version_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"1"	"evidence_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"2"	"target_uniprot_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"3"	"approved_symbol"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"4"	"protein_release_tier"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"5"	"protein_website_default"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"6"	"compound_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"7"	"compound_id_type"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"8"	"compound_name"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"9"	"small_molecule_scope_status"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"10"	"is_core_small_molecule"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"11"	"evidence_tier"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"12"	"evidence_type"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"13"	"evidence_directness"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"14"	"target_assignment_status"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"15"	"relationship_context_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"16"	"activity_type"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"17"	"activity_relation"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"18"	"activity_value"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"19"	"activity_unit"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"20"	"standard_value_nM"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"21"	"assay_or_mechanism"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"22"	"pdb_ids"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"23"	"binding_site_residues"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"24"	"ligand_het_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"25"	"pubmed_ids"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"26"	"doi"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"27"	"source_database"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"28"	"source_version"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"29"	"source_record_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"30"	"source_url"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"31"	"record_qc_status"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"32"	"default_release_inclusion"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"33"	"originating_dataset"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"34"	"compound_internal_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"35"	"compound_form_id"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"36"	"compound_mapping_status"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"37"	"compound_scope_status_v1"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"38"	"default_release_inclusion_v4_2"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"39"	"compound_master_version"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"40"	"activity_outcome_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"41"	"incremental_source_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"42"	"duplicate_status_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"43"	"identity_status_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"44"	"conflict_status_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"45"	"release_version_v60"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"46"	"source_evidence_id_v61"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"47"	"evidence_action_v61"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"48"	"identity_resolution_v61"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"49"	"release_version_v61"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"50"	"release_version_v62"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"51"	"pdb_ids_original_v64"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"52"	"pdb_identity_status_v64"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"53"	"structural_evidence_action_v64"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"54"	"release_version_v64"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"55"	"public_layer_v641"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"56"	"triage_rule_v641"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"57"	"experiment_lineage_key_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"58"	"structure_lineage_key_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"59"	"evidence_modality_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"60"	"lineage_resolution_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"61"	"evidence_tier_recomputed_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"62"	"be_rule_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"63"	"be_disposition_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"64"	"be_limitations_v7"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"65"	"release_role_v71"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"66"	"site_required_for_inclusion_v71"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"67"	"release_version_v71"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"68"	"legacy_source_database_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"69"	"legacy_source_record_id_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"70"	"source_provenance_resolution_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"71"	"protein_release_role_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"72"	"default_web_inclusion_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"73"	"searchable_inclusion_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"74"	"protein_form_specificity_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"75"	"target_assignment_policy_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"76"	"site_availability_v72"
"evidence"	"positive_interaction_evidence"	"positive_interaction_evidence_v72.tsv.gz"	"942455"	"77"	"release_version_v72"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"1"	"processed_form_id"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"2"	"target_uniprot_id"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"3"	"feature_id"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"4"	"processed_form_type"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"5"	"description"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"6"	"start"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"7"	"end"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"8"	"sequence_range_status"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"9"	"confirmed_membrane_class"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"10"	"predicted_membrane_class"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"11"	"primary_membrane_class"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"12"	"membrane_retention_status"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"13"	"classification_basis"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"14"	"prediction_method"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"15"	"source_database"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"16"	"release_version"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"17"	"canonical_interaction_fallback_v72"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"18"	"record_retained_v72"
"entity"	"processed_form_membrane_class"	"processed_form_membrane_class_v72.tsv.gz"	"8454"	"19"	"release_version_v72"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"1"	"complex_target_id"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"2"	"complex_name"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"3"	"aliases"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"4"	"organism_taxon_id"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"5"	"complex_class"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"6"	"protein_component_ids"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"7"	"protein_component_count"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"8"	"membrane_component_ids"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"9"	"membrane_component_count"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"10"	"membrane_relevance"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"11"	"curated_source_count"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"12"	"predicted_source_count"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"13"	"contributing_databases"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"14"	"source_complex_ids"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"15"	"component_set_conflict_flag"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"16"	"stoichiometry_status"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"17"	"required_optional_subunit_status"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"18"	"default_release_inclusion"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"19"	"review_status"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"20"	"module_version"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"21"	"default_membrane_component_ids"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"22"	"default_membrane_component_count"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"23"	"complex_disposition_v7_final"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"24"	"stoichiometry_interpretation_v7"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"25"	"required_optional_interpretation_v7"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"26"	"complex_limitations_v7"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"27"	"release_version"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"28"	"complex_module_status_v72"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"29"	"complex_module_inclusion_v72"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"30"	"record_retained_v72"
"entity"	"protein_complex"	"protein_complex_v72.tsv.gz"	"4584"	"31"	"release_version_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"1"	"pair_id"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"2"	"target_uniprot_id"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"3"	"compound_internal_id"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"4"	"evidence_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"5"	"best_evidence_tier"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"6"	"distinct_database_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"7"	"source_databases"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"8"	"independent_experiment_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"9"	"independent_structure_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"10"	"independent_pubchem_assay_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"11"	"independent_evidence_modality_count"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"12"	"positive_negative_conflict_status"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"13"	"release_version"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"14"	"source_databases_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"15"	"distinct_database_count_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"16"	"legacy_source_databases_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"17"	"protein_release_role_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"18"	"default_web_inclusion_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"19"	"searchable_inclusion_v72"
"relation"	"protein_compound_pair"	"protein_compound_pair_v72.tsv.gz"	"529168"	"20"	"release_version_v72"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"1"	"target_uniprot_id"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"2"	"structural_family_primary_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"3"	"structural_family_all_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"4"	"molecular_function_primary_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"5"	"molecular_function_all_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"6"	"biological_process_primary_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"7"	"biological_process_all_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"8"	"membrane_role_primary_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"9"	"membrane_role_all_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"10"	"specialist_classification_primary_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"11"	"specialist_classification_all_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"12"	"reactome_top_level_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"13"	"display_classification_status_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"14"	"distinct_contributing_membrane_database_count_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"15"	"contributing_membrane_databases_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"16"	"membrane_database_count_semantics_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"17"	"protein_annotation_module_version_v63"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"18"	"release_version_v71"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"19"	"membrane_role_resolution_v72"
"classification"	"protein_cross_classification_summary"	"protein_cross_classification_summary_v72.tsv.gz"	"7800"	"20"	"release_version_v72"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"1"	"classification_assertion_id"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"2"	"target_uniprot_id"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"3"	"classification_axis"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"4"	"classification_label"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"5"	"primary_flag"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"6"	"classification_source"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"7"	"source_record_or_annotation_ids"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"8"	"source_version"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"9"	"mapping_method"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"10"	"classification_level"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"11"	"is_inferred"
"classification"	"protein_cross_classification"	"protein_cross_classification_v72.tsv.gz"	"59715"	"12"	"release_version"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"1"	"disease_relation_id_v2"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"2"	"target_uniprot_id"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"3"	"approved_symbol"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"4"	"canonical_disease_id"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"5"	"canonical_disease_name"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"6"	"source_disease_ids"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"7"	"source_disease_names"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"8"	"mapping_predicates"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"9"	"source_databases"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"10"	"source_record_ids"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"11"	"source_relation_ids"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"12"	"source_relation_count"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"13"	"evidence_channels"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"14"	"best_evidence_level"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"15"	"max_ot_overall_score"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"16"	"human_genetic_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"17"	"clinical_genetic_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"18"	"somatic_mutation_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"19"	"functional_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"20"	"animal_model_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"21"	"expression_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"22"	"literature_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"23"	"uniprot_disease_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"24"	"pubmed_ids"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"25"	"default_relation_inclusion"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"26"	"release_version"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"27"	"canonical_mapping_statuses"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"28"	"safe_source_evidence_count"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"29"	"review_source_evidence_count"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"30"	"mapping_review_flag"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"31"	"default_release_inclusion_v63"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"32"	"release_disposition_v63"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"33"	"disease_disposition_v7_final"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"34"	"disease_mapping_rule_v7_final"
"relation"	"protein_disease_relation"	"protein_disease_relation_v72.tsv.gz"	"6753"	"35"	"release_version_v71"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"1"	"canonical_protein_entity_id"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"2"	"canonical_uniprot_accession"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"3"	"approved_symbol"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"4"	"protein_name"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"5"	"reviewed_status"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"6"	"organism_id"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"7"	"sequence_length"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"8"	"membrane_class_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"9"	"primary_membrane_mode_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"10"	"secondary_membrane_modes_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"11"	"membrane_evidence_level_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"12"	"form_specificity_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"13"	"decision_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"14"	"decision_evidence_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"15"	"public_inclusion_v7"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"16"	"source_release"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"17"	"gene_entity_id"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"18"	"hgnc_ids"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"19"	"ensembl_gene_ids"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"20"	"ncbi_gene_ids"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"21"	"canonical_sequence"
"entity"	"protein_master"	"protein_master_v72.tsv.gz"	"7800"	"22"	"canonical_sequence_sha256"
